day,solar (MW),wind (MW),load (MW),solar_forcast (MW),wind_forecast (MW),load_forecast (MW),price (EUR/MWh),emission factor (kg CO2/MWh)
165,33.0,1337.0,12589.0,822.0,391.0,10962.0,119.6,286.88925504684
165,32.0,1377.0,12630.0,717.0,375.0,11183.0,119.6,286.88925504684
165,29.0,1466.0,12629.0,609.0,400.0,11371.0,119.6,286.88925504684
165,23.0,1480.0,12687.0,501.0,424.0,11486.0,119.6,286.88925504684
165,18.0,1412.0,12700.0,395.0,448.0,11565.0,111.4,282.79826045036
165,12.0,1455.0,12760.0,309.0,483.0,11639.0,111.4,282.79826045036
165,5.0,1411.0,12756.0,222.0,528.0,11642.0,111.4,282.79826045036
165,1.0,1334.0,12741.0,138.0,573.0,11644.0,111.4,282.79826045036
165,0.0,1234.0,12719.0,55.0,620.0,11651.0,108.0,286.17501258849995
165,0.0,1227.0,12711.0,41.0,671.0,11641.0,108.0,286.17501258849995
165,0.0,1238.0,12590.0,25.0,731.0,11596.0,108.0,286.17501258849995
165,0.0,1278.0,12474.0,12.0,794.0,11448.0,108.0,286.17501258849995
165,0.0,1339.0,12320.0,0.0,855.0,11273.0,106.85,281.71274065971005
165,0.0,1284.0,12185.0,0.0,884.0,11169.0,106.85,281.71274065971005
165,0.0,1202.0,12016.0,0.0,880.0,11050.0,106.85,281.71274065971005
165,0.0,1097.0,11847.0,0.0,875.0,10900.0,106.85,281.71274065971005
166,0.0,1095.0,11600.0,0.0,801.0,10839.0,104.0,275.42424201964997
166,0.0,1032.0,11442.0,0.0,799.0,10830.0,104.0,275.42424201964997
166,0.0,915.0,11275.0,0.0,806.0,10712.0,104.0,275.42424201964997
166,0.0,911.0,11132.0,0.0,811.0,10521.0,104.0,275.42424201964997
166,0.0,788.0,10945.0,0.0,815.0,10337.0,94.0,234.72100496292
166,0.0,775.0,10838.0,0.0,826.0,10269.0,94.0,234.72100496292
166,0.0,808.0,10797.0,0.0,840.0,10187.0,94.0,234.72100496292
166,0.0,852.0,10725.0,0.0,852.0,10069.0,94.0,234.72100496292
166,0.0,826.0,10597.0,0.0,867.0,9954.0,87.0,183.12925100326999
166,0.0,822.0,10534.0,0.0,909.0,9933.0,87.0,183.12925100326999
166,0.0,799.0,10457.0,0.0,981.0,9855.0,87.0,183.12925100326999
166,0.0,857.0,10408.0,0.0,1053.0,9779.0,87.0,183.12925100326999
166,0.0,875.0,10384.0,0.0,1123.0,9696.0,56.6,149.49449896812
166,0.0,1073.0,10277.0,0.0,1202.0,9639.0,56.6,149.49449896812
166,0.0,1203.0,10243.0,0.0,1295.0,9613.0,56.6,149.49449896812
166,0.0,1278.0,10146.0,0.0,1388.0,9598.0,56.6,149.49449896812
166,0.0,1410.0,10196.0,0.0,1478.0,9543.0,19.89,113.32330107688999
166,0.0,1628.0,10219.0,0.0,1586.0,9519.0,19.89,113.32330107688999
166,0.0,1953.0,10251.0,0.0,1712.0,9481.0,19.89,113.32330107688999
166,0.0,2070.0,10327.0,0.0,1836.0,9442.0,19.89,113.32330107688999
166,0.0,1983.0,10193.0,0.0,1961.0,9370.0,1.54,83.025224506855
166,0.0,2351.0,10190.0,4.0,2127.0,9301.0,1.54,83.025224506855
166,1.0,2604.0,10308.0,7.0,2338.0,9208.0,1.54,83.025224506855
166,2.0,2688.0,10286.0,13.0,2551.0,9168.0,1.54,83.025224506855
166,1.0,2735.0,10096.0,14.0,2763.0,9156.0,0.09,62.609203159809
166,4.0,3135.0,10187.0,67.0,2973.0,9145.0,0.09,62.609203159809
166,13.0,3297.0,10305.0,118.0,3180.0,9100.0,0.09,62.609203159809
166,18.0,3303.0,10310.0,168.0,3391.0,9049.0,0.09,62.609203159809
166,38.0,3654.0,10350.0,218.0,3597.0,8952.0,0.0,48.522498458624
166,51.0,4041.0,10532.0,282.0,3793.0,8762.0,0.0,48.522498458624
166,53.0,4198.0,10683.0,348.0,3979.0,8592.0,0.0,48.522498458624
166,68.0,4235.0,10806.0,409.0,4161.0,8583.0,0.0,48.522498458624
166,100.0,4383.0,10949.0,473.0,4342.0,8577.0,-0.06,46.082425862551
166,100.0,4407.0,11002.0,691.0,4459.0,8612.0,-0.06,46.082425862551
166,124.0,4244.0,11078.0,907.0,4513.0,8674.0,-0.06,46.082425862551
166,105.0,3933.0,11221.0,1128.0,4568.0,8659.0,-0.06,46.082425862551
166,84.0,3464.0,11145.0,1344.0,4618.0,8773.0,-10.08,37.727676331997
166,150.0,3705.0,11220.0,1507.0,4662.0,8746.0,-10.08,37.727676331997
166,107.0,3936.0,11313.0,1670.0,4699.0,8555.0,-10.08,37.727676331997
166,107.0,4023.0,11467.0,1832.0,4738.0,8432.0,-10.08,37.727676331997
166,124.0,3577.0,11482.0,1998.0,4775.0,8319.0,-28.99,35.004198551178
166,105.0,3146.0,11411.0,2152.0,4810.0,8136.0,-28.99,35.004198551178
166,109.0,3234.0,11475.0,2308.0,4843.0,7966.0,-28.99,35.004198551178
166,206.0,3144.0,11544.0,2463.0,4877.0,7926.0,-28.99,35.004198551178
166,124.0,3090.0,11625.0,2617.0,4911.0,7970.0,-44.87,32.745823264122
166,76.0,2958.0,11533.0,2847.0,4927.0,7814.0,-44.87,32.745823264122
166,63.0,2766.0,11549.0,3082.0,4927.0,7715.0,-44.87,32.745823264122
166,84.0,2772.0,11549.0,3311.0,4926.0,7718.0,-44.87,32.745823264122
166,80.0,2658.0,11502.0,3543.0,4924.0,7752.0,-65.44,34.036673605442
166,84.0,2536.0,11486.0,3636.0,4923.0,7640.0,-65.44,34.036673605442
166,118.0,2413.0,11470.0,3732.0,4923.0,7583.0,-65.44,34.036673605442
166,86.0,2188.0,11483.0,3827.0,4925.0,7582.0,-65.44,34.036673605442
166,127.0,2170.0,11486.0,3923.0,4924.0,7644.0,-79.99,40.301773697137996
166,126.0,2163.0,11619.0,3960.0,4926.0,7650.0,-79.99,40.301773697137996
166,92.0,2169.0,11543.0,4000.0,4930.0,7620.0,-79.99,40.301773697137996
166,101.0,2268.0,11512.0,4038.0,4933.0,7602.0,-79.99,40.301773697137996
166,79.0,2212.0,11542.0,4077.0,4936.0,7460.0,-56.17,45.160576701164004
166,62.0,2246.0,11480.0,3907.0,4918.0,7417.0,-56.17,45.160576701164004
166,63.0,2478.0,11393.0,3738.0,4871.0,7355.0,-56.17,45.160576701164004
166,105.0,2613.0,11409.0,3567.0,4824.0,7335.0,-56.17,45.160576701164004
166,69.0,2463.0,11478.0,3399.0,4779.0,7347.0,-29.17,46.457175165414995
166,52.0,2362.0,11434.0,3333.0,4729.0,7385.0,-29.17,46.457175165414995
166,174.0,2576.0,11443.0,3267.0,4674.0,7404.0,-29.17,46.457175165414995
166,133.0,2627.0,11498.0,3199.0,4622.0,7473.0,-29.17,46.457175165414995
166,113.0,2680.0,11576.0,3132.0,4568.0,7639.0,-4.5,52.058901637793
166,175.0,2632.0,11424.0,3021.0,4511.0,7829.0,-4.5,52.058901637793
166,144.0,2914.0,11461.0,2913.0,4451.0,8004.0,-4.5,52.058901637793
166,71.0,3192.0,11590.0,2803.0,4390.0,8235.0,-4.5,52.058901637793
166,72.0,3705.0,11900.0,2693.0,4327.0,8490.0,-0.01,58.039825409650994
166,62.0,3973.0,12094.0,2463.0,4322.0,8842.0,-0.01,58.039825409650994
166,109.0,4299.0,12242.0,2232.0,4368.0,9073.0,-0.01,58.039825409650994
166,92.0,4445.0,12351.0,2001.0,4413.0,9265.0,-0.01,58.039825409650994
166,113.0,4389.0,12432.0,1770.0,4460.0,9439.0,32.09,63.254274427891
166,104.0,4526.0,12310.0,1641.0,4497.0,9787.0,32.09,63.254274427891
166,72.0,4680.0,12199.0,1509.0,4519.0,10072.0,32.09,63.254274427891
166,77.0,4791.0,12204.0,1376.0,4542.0,10253.0,32.09,63.254274427891
166,74.0,5427.0,12317.0,1246.0,4567.0,10470.0,70.0,67.876875400543
166,61.0,5512.0,12210.0,1127.0,4584.0,10617.0,70.0,67.876875400543
166,52.0,5612.0,12118.0,1008.0,4593.0,10639.0,70.0,67.876875400543
166,26.0,5622.0,12103.0,888.0,4602.0,10700.0,70.0,67.876875400543
166,17.0,5519.0,12150.0,768.0,4611.0,10768.0,67.77,74.932999908924
166,18.0,5492.0,12132.0,639.0,4607.0,10862.0,67.77,74.932999908924
166,15.0,5456.0,12064.0,507.0,4595.0,10880.0,67.77,74.932999908924
166,9.0,5535.0,12098.0,379.0,4582.0,10919.0,67.77,74.932999908924
166,5.0,5663.0,12067.0,247.0,4569.0,10941.0,63.25,76.46532356739
166,3.0,5642.0,12106.0,195.0,4552.0,11027.0,63.25,76.46532356739
166,3.0,5504.0,12166.0,141.0,4537.0,11069.0,63.25,76.46532356739
166,1.0,5439.0,12216.0,88.0,4517.0,11086.0,63.25,76.46532356739
166,0.0,5492.0,12216.0,33.0,4497.0,11070.0,40.72,78.12207192182501
166,0.0,5513.0,12177.0,23.0,4475.0,11034.0,40.72,78.12207192182501
166,0.0,5559.0,12151.0,17.0,4450.0,10985.0,40.72,78.12207192182501
166,0.0,5538.0,12001.0,8.0,4428.0,10871.0,40.72,78.12207192182501
166,0.0,5536.0,11940.0,0.0,4403.0,10742.0,25.01,78.368075191975
166,0.0,5489.0,11776.0,0.0,4378.0,10654.0,25.01,78.368075191975
166,0.0,5370.0,11650.0,0.0,4354.0,10573.0,25.01,78.368075191975
166,0.0,5334.0,11476.0,0.0,4331.0,10418.0,25.01,78.368075191975
167,0.0,5409.0,11280.0,0.0,4496.0,10807.0,10.25,80.93170076608699
167,0.0,5391.0,11127.0,0.0,4460.0,10817.0,10.25,80.93170076608699
167,0.0,5248.0,11072.0,0.0,4418.0,10718.0,10.25,80.93170076608699
167,0.0,5189.0,10980.0,0.0,4378.0,10640.0,10.25,80.93170076608699
167,0.0,5364.0,10752.0,0.0,4335.0,10490.0,4.92,82.255601882935
167,0.0,5277.0,10678.0,0.0,4299.0,10354.0,4.92,82.255601882935
167,0.0,5227.0,10606.0,0.0,4265.0,10279.0,4.92,82.255601882935
167,0.0,5045.0,10536.0,0.0,4232.0,10170.0,4.92,82.255601882935
167,0.0,5189.0,10368.0,0.0,4198.0,10105.0,2.92,87.05847710370999
167,0.0,5094.0,10317.0,0.0,4164.0,10016.0,2.92,87.05847710370999
167,0.0,5026.0,10281.0,0.0,4126.0,9970.0,2.92,87.05847710370999
167,0.0,4986.0,10237.0,0.0,4089.0,9939.0,2.92,87.05847710370999
167,0.0,4957.0,10169.0,0.0,4050.0,9872.0,2.19,87.175078690052
167,0.0,4907.0,10122.0,0.0,4015.0,9804.0,2.19,87.175078690052
167,0.0,4879.0,10070.0,0.0,3977.0,9781.0,2.19,87.175078690052
167,0.0,4784.0,10044.0,0.0,3942.0,9738.0,2.19,87.175078690052
167,0.0,4653.0,10068.0,0.0,3906.0,9645.0,2.53,78.32147181034101
167,0.0,4766.0,10033.0,0.0,3870.0,9527.0,2.53,78.32147181034101
167,0.0,4780.0,10012.0,0.0,3828.0,9520.0,2.53,78.32147181034101
167,0.0,4737.0,9987.0,0.0,3788.0,9505.0,2.53,78.32147181034101
167,0.0,4739.0,9911.0,0.0,3747.0,9516.0,2.95,67.981898784637
167,0.0,4613.0,9863.0,5.0,3741.0,9416.0,2.95,67.981898784637
167,0.0,4633.0,9801.0,14.0,3765.0,9349.0,2.95,67.981898784637
167,4.0,4573.0,9753.0,19.0,3789.0,9320.0,2.95,67.981898784637
167,12.0,4640.0,9669.0,26.0,3814.0,9272.0,0.47,58.579850941896
167,14.0,4671.0,9566.0,110.0,3838.0,9214.0,0.47,58.579850941896
167,30.0,4564.0,9485.0,191.0,3857.0,9051.0,0.47,58.579850941896
167,38.0,4401.0,9456.0,274.0,3878.0,9047.0,0.47,58.579850941896
167,53.0,4496.0,9451.0,352.0,3898.0,8957.0,-0.02,51.553376019001
167,59.0,4672.0,9474.0,454.0,3915.0,8794.0,-0.02,51.553376019001
167,67.0,4541.0,9572.0,554.0,3929.0,8662.0,-0.02,51.553376019001
167,46.0,4295.0,9659.0,654.0,3942.0,8689.0,-0.02,51.553376019001
167,68.0,3841.0,9738.0,752.0,3956.0,8839.0,-1.27,45.618776232004
167,90.0,3914.0,9887.0,866.0,3958.0,8744.0,-1.27,45.618776232004
167,82.0,3774.0,10005.0,980.0,3950.0,8625.0,-1.27,45.618776232004
167,120.0,3591.0,10121.0,1097.0,3942.0,8606.0,-1.27,45.618776232004
167,120.0,3945.0,10237.0,1211.0,3933.0,8751.0,-10.0,42.664475739002
167,116.0,4019.0,10360.0,1354.0,3923.0,8652.0,-10.0,42.664475739002
167,109.0,3835.0,10439.0,1500.0,3912.0,8582.0,-10.0,42.664475739002
167,128.0,3677.0,10596.0,1643.0,3899.0,8615.0,-10.0,42.664475739002
167,141.0,3689.0,10616.0,1789.0,3886.0,8598.0,-13.33,41.308674961329
167,88.0,3850.0,10684.0,1926.0,3876.0,8467.0,-13.33,41.308674961329
167,83.0,3865.0,10770.0,2063.0,3867.0,8518.0,-13.33,41.308674961329
167,82.0,3504.0,10823.0,2202.0,3857.0,8585.0,-13.33,41.308674961329
167,134.0,2857.0,10967.0,2341.0,3848.0,8543.0,-20.0,39.185501635075
167,104.0,2587.0,10948.0,2338.0,3821.0,8567.0,-20.0,39.185501635075
167,108.0,2375.0,10978.0,2337.0,3777.0,8543.0,-20.0,39.185501635075
167,87.0,2527.0,11099.0,2336.0,3731.0,8614.0,-20.0,39.185501635075
167,68.0,2680.0,11111.0,2336.0,3685.0,8607.0,-30.0,42.374525219202
167,84.0,2587.0,11141.0,2397.0,3646.0,8647.0,-30.0,42.374525219202
167,108.0,2454.0,11127.0,2461.0,3615.0,8604.0,-30.0,42.374525219202
167,101.0,2303.0,11133.0,2523.0,3580.0,8583.0,-30.0,42.374525219202
167,58.0,2234.0,11096.0,2588.0,3547.0,8623.0,-35.66,42.369373142719
167,66.0,2261.0,11085.0,2614.0,3517.0,8644.0,-35.66,42.369373142719
167,91.0,2505.0,11057.0,2640.0,3487.0,8655.0,-35.66,42.369373142719
167,79.0,2419.0,11025.0,2667.0,3457.0,8584.0,-35.66,42.369373142719
167,88.0,2358.0,11103.0,2693.0,3430.0,8721.0,-29.03,40.639575570822
167,88.0,2669.0,11161.0,2784.0,3403.0,8806.0,-29.03,40.639575570822
167,89.0,2879.0,11119.0,2871.0,3375.0,8866.0,-29.03,40.639575570822
167,66.0,3276.0,11133.0,2964.0,3348.0,8882.0,-29.03,40.639575570822
167,76.0,3357.0,11139.0,3055.0,3316.0,8924.0,-10.02,42.660351842641994
167,73.0,3578.0,10985.0,2994.0,3290.0,8927.0,-10.02,42.660351842641994
167,58.0,3301.0,10836.0,2934.0,3263.0,8966.0,-10.02,42.660351842641994
167,80.0,3309.0,10961.0,2874.0,3235.0,8955.0,-10.02,42.660351842641994
167,81.0,3084.0,11056.0,2815.0,3208.0,8785.0,-1.99,57.917423546314
167,98.0,3143.0,10887.0,2717.0,3181.0,8884.0,-1.99,57.917423546314
167,65.0,3276.0,10810.0,2619.0,3158.0,8974.0,-1.99,57.917423546314
167,62.0,3083.0,10831.0,2521.0,3135.0,9059.0,-1.99,57.917423546314
167,62.0,2484.0,11159.0,2422.0,3113.0,9120.0,52.41,85.024625062943
167,47.0,3038.0,11285.0,2423.0,3056.0,9459.0,52.41,85.024625062943
167,65.0,3106.0,11403.0,2423.0,2970.0,9658.0,52.41,85.024625062943
167,57.0,3266.0,11493.0,2423.0,2886.0,9804.0,52.41,85.024625062943
167,104.0,3577.0,11593.0,2424.0,2801.0,10026.0,92.26,130.15325367451
167,94.0,3478.0,11456.0,2239.0,2685.0,10303.0,92.26,130.15325367451
167,91.0,3495.0,11394.0,2055.0,2546.0,10402.0,92.26,130.15325367451
167,96.0,3569.0,11306.0,1869.0,2408.0,10553.0,92.26,130.15325367451
167,100.0,3150.0,11357.0,1685.0,2270.0,10484.0,111.04,187.6405030489
167,89.0,3312.0,11340.0,1519.0,2151.0,10431.0,111.04,187.6405030489
167,94.0,3443.0,11346.0,1348.0,2050.0,10470.0,111.04,187.6405030489
167,80.0,3397.0,11405.0,1181.0,1951.0,10486.0,111.04,187.6405030489
167,59.0,3438.0,11494.0,1012.0,1851.0,10350.0,117.7,222.94199466705
167,40.0,3429.0,11526.0,886.0,1800.0,10486.0,117.7,222.94199466705
167,27.0,3176.0,11549.0,760.0,1802.0,10517.0,117.7,222.94199466705
167,18.0,2862.0,11613.0,633.0,1806.0,10611.0,117.7,222.94199466705
167,14.0,2668.0,11685.0,507.0,1809.0,10704.0,118.27,219.95125710964
167,10.0,2602.0,11776.0,398.0,1812.0,10818.0,118.27,219.95125710964
167,5.0,2517.0,11819.0,291.0,1819.0,10797.0,118.27,219.95125710964
167,2.0,2481.0,11882.0,183.0,1826.0,10791.0,118.27,219.95125710964
167,0.0,2362.0,11934.0,75.0,1831.0,10706.0,91.6,196.20475172997
167,0.0,2353.0,12015.0,54.0,1833.0,10634.0,91.6,196.20475172997
167,0.0,2363.0,11939.0,39.0,1827.0,10609.0,91.6,196.20475172997
167,0.0,2350.0,11805.0,17.0,1823.0,10477.0,91.6,196.20475172997
167,0.0,2318.0,11713.0,0.0,1820.0,10344.0,70.16,157.15725719929
167,0.0,2290.0,11549.0,0.0,1825.0,10219.0,70.16,157.15725719929
167,0.0,2324.0,11397.0,0.0,1839.0,10121.0,70.16,157.15725719929
167,0.0,2377.0,11230.0,0.0,1858.0,10017.0,70.16,157.15725719929
168,0.0,2439.0,11076.0,0.0,1758.0,10491.0,60.78,143.8129991293
168,0.0,2413.0,10903.0,0.0,1783.0,10469.0,60.78,143.8129991293
168,0.0,2491.0,10815.0,0.0,1817.0,10384.0,60.78,143.8129991293
168,0.0,2608.0,10686.0,0.0,1848.0,10312.0,60.78,143.8129991293
168,0.0,2635.0,10567.0,0.0,1878.0,10305.0,63.7,149.34299886227
168,0.0,2646.0,10409.0,0.0,1899.0,10284.0,63.7,149.34299886227
168,0.0,2660.0,10358.0,0.0,1908.0,10260.0,63.7,149.34299886227
168,0.0,2811.0,10341.0,0.0,1917.0,10228.0,63.7,149.34299886227
168,0.0,2963.0,10232.0,0.0,1924.0,10186.0,70.0,164.37150537968
168,0.0,3047.0,10219.0,0.0,1925.0,10123.0,70.0,164.37150537968
168,0.0,3099.0,10184.0,0.0,1920.0,10095.0,70.0,164.37150537968
168,0.0,3054.0,10151.0,0.0,1914.0,10045.0,70.0,164.37150537968
168,0.0,3090.0,10152.0,0.0,1909.0,10009.0,69.41,191.29724800587
168,0.0,3053.0,10120.0,0.0,1903.0,10000.0,69.41,191.29724800587
168,0.0,2992.0,10080.0,0.0,1897.0,9980.0,69.41,191.29724800587
168,0.0,2890.0,10008.0,0.0,1888.0,9981.0,69.41,191.29724800587
168,0.0,2803.0,9976.0,0.0,1881.0,10005.0,84.9,203.90050113201
168,0.0,2796.0,9962.0,0.0,1872.0,10021.0,84.9,203.90050113201
168,0.0,2743.0,10018.0,0.0,1859.0,10035.0,84.9,203.90050113201
168,0.0,2630.0,9981.0,0.0,1846.0,10098.0,84.9,203.90050113201
168,0.0,2532.0,10062.0,0.0,1833.0,10128.0,108.7,193.03500652313
168,0.0,2481.0,10129.0,5.0,1800.0,10074.0,108.7,193.03500652313
168,3.0,2496.0,10194.0,13.0,1749.0,10080.0,108.7,193.03500652313
168,9.0,2489.0,10336.0,18.0,1695.0,10155.0,108.7,193.03500652313
168,17.0,2445.0,10566.0,26.0,1642.0,10253.0,126.0,150.09699761868
168,23.0,2462.0,10773.0,105.0,1591.0,10308.0,126.0,150.09699761868
168,27.0,2400.0,10958.0,182.0,1544.0,10442.0,126.0,150.09699761868
168,36.0,2308.0,11231.0,260.0,1499.0,10629.0,126.0,150.09699761868
168,47.0,2187.0,11581.0,339.0,1454.0,10931.0,117.85,93.25402230024301
168,48.0,2143.0,11814.0,433.0,1411.0,11215.0,117.85,93.25402230024301
168,63.0,2111.0,12106.0,530.0,1366.0,11433.0,117.85,93.25402230024301
168,79.0,2072.0,12363.0,626.0,1322.0,11590.0,117.85,93.25402230024301
168,99.0,2003.0,12522.0,718.0,1281.0,11691.0,84.73,61.561398208141
168,112.0,1955.0,12721.0,871.0,1251.0,11824.0,84.73,61.561398208141
168,143.0,1863.0,12870.0,1025.0,1238.0,11917.0,84.73,61.561398208141
168,189.0,1763.0,13021.0,1179.0,1223.0,11957.0,84.73,61.561398208141
168,211.0,1653.0,13122.0,1333.0,1208.0,12060.0,63.48,48.266373574734
168,248.0,1684.0,13119.0,1494.0,1199.0,12079.0,63.48,48.266373574734
168,246.0,1662.0,13200.0,1655.0,1192.0,12089.0,63.48,48.266373574734
168,259.0,1695.0,13222.0,1816.0,1188.0,11986.0,63.48,48.266373574734
168,251.0,1779.0,13034.0,1978.0,1183.0,12041.0,46.9,43.913923203945004
168,288.0,1622.0,13090.0,2134.0,1183.0,11965.0,46.9,43.913923203945004
168,266.0,1506.0,13099.0,2288.0,1182.0,11844.0,46.9,43.913923203945004
168,289.0,1353.0,13197.0,2444.0,1186.0,11779.0,46.9,43.913923203945004
168,320.0,1345.0,13117.0,2601.0,1186.0,11706.0,36.54,41.584223508834995
168,326.0,1356.0,13177.0,2670.0,1193.0,11454.0,36.54,41.584223508834995
168,332.0,1144.0,13194.0,2741.0,1202.0,11364.0,36.54,41.584223508834995
168,335.0,1072.0,13272.0,2813.0,1211.0,11239.0,36.54,41.584223508834995
168,371.0,1078.0,13113.0,2880.0,1222.0,11109.0,34.59,41.893023997545
168,371.0,1063.0,13050.0,2960.0,1235.0,10874.0,34.59,41.893023997545
168,360.0,964.0,12999.0,3037.0,1253.0,10785.0,34.59,41.893023997545
168,347.0,946.0,13017.0,3116.0,1268.0,10720.0,34.59,41.893023997545
168,353.0,1102.0,13044.0,3192.0,1285.0,10643.0,39.45,50.10562390089
168,355.0,1045.0,13085.0,3225.0,1301.0,10540.0,39.45,50.10562390089
168,325.0,1204.0,13086.0,3257.0,1316.0,10467.0,39.45,50.10562390089
168,297.0,1234.0,13044.0,3288.0,1335.0,10293.0,39.45,50.10562390089
168,327.0,1172.0,13027.0,3323.0,1349.0,10169.0,46.15,56.474700570107
168,265.0,1242.0,12971.0,3345.0,1333.0,9939.0,46.15,56.474700570107
168,317.0,1071.0,12885.0,3369.0,1275.0,9870.0,46.15,56.474700570107
168,285.0,944.0,12821.0,3392.0,1220.0,9858.0,46.15,56.474700570107
168,196.0,999.0,12783.0,3415.0,1165.0,9748.0,54.07,78.888073563576
168,197.0,1313.0,12774.0,3349.0,1120.0,9702.0,54.07,78.888073563576
168,186.0,1479.0,12783.0,3283.0,1084.0,9698.0,54.07,78.888073563576
168,218.0,1461.0,12763.0,3216.0,1047.0,9745.0,54.07,78.888073563576
168,206.0,1122.0,12896.0,3149.0,1010.0,9741.0,77.54,127.67049670219
168,196.0,1127.0,12822.0,3041.0,975.0,9858.0,77.54,127.67049670219
168,181.0,1300.0,12822.0,2933.0,941.0,9929.0,77.54,127.67049670219
168,166.0,1232.0,12906.0,2822.0,904.0,10208.0,77.54,127.67049670219
168,130.0,988.0,13020.0,2713.0,871.0,10511.0,101.36,188.81799280643
168,114.0,1016.0,13189.0,2642.0,816.0,10782.0,101.36,188.81799280643
168,148.0,1098.0,13216.0,2574.0,739.0,10955.0,101.36,188.81799280643
168,179.0,1207.0,13220.0,2506.0,663.0,11149.0,101.36,188.81799280643
168,203.0,1099.0,12973.0,2435.0,589.0,11238.0,139.0,242.54049360752
168,175.0,1193.0,12853.0,2251.0,516.0,11254.0,139.0,242.54049360752
168,173.0,1110.0,12754.0,2067.0,447.0,11316.0,139.0,242.54049360752
168,167.0,997.0,12698.0,1881.0,377.0,11398.0,139.0,242.54049360752
168,128.0,909.0,12696.0,1697.0,309.0,11416.0,181.54,298.81376028061004
168,109.0,829.0,12608.0,1529.0,257.0,11543.0,181.54,298.81376028061004
168,103.0,775.0,12582.0,1361.0,220.0,11560.0,181.54,298.81376028061004
168,84.0,732.0,12614.0,1190.0,181.0,11635.0,181.54,298.81376028061004
168,64.0,660.0,12671.0,1021.0,145.0,11711.0,196.93,332.91473984718
168,47.0,647.0,12593.0,881.0,118.0,11724.0,196.93,332.91473984718
168,32.0,632.0,12609.0,742.0,103.0,11720.0,196.93,332.91473984718
168,23.0,626.0,12629.0,602.0,87.0,11733.0,196.93,332.91473984718
168,16.0,587.0,12763.0,461.0,72.0,11806.0,126.61,331.22673630714
168,10.0,569.0,12680.0,363.0,62.0,11917.0,126.61,331.22673630714
168,6.0,507.0,12698.0,265.0,59.0,11871.0,126.61,331.22673630714
168,2.0,459.0,12702.0,165.0,53.0,11831.0,126.61,331.22673630714
168,0.0,402.0,12737.0,65.0,49.0,11831.0,103.39,326.85676217079003
168,0.0,353.0,12741.0,50.0,44.0,12359.0,103.39,326.85676217079003
168,0.0,327.0,12635.0,34.0,44.0,14367.0,103.39,326.85676217079003
168,0.0,312.0,12467.0,17.0,39.0,15184.0,103.39,326.85676217079003
168,0.0,295.0,12385.0,0.0,36.0,12583.0,88.07,327.50174403191
168,0.0,296.0,12154.0,0.0,36.0,11505.0,88.07,327.50174403191
168,0.0,335.0,11959.0,0.0,35.0,11384.0,88.07,327.50174403191
168,0.0,368.0,11761.0,0.0,36.0,11175.0,88.07,327.50174403191
169,0.0,362.0,11607.0,0.0,210.0,10859.0,84.9,327.61824131012
169,0.0,358.0,11390.0,0.0,217.0,10700.0,84.9,327.61824131012
169,0.0,343.0,11208.0,0.0,225.0,10576.0,84.9,327.61824131012
169,0.0,325.0,11053.0,0.0,235.0,10478.0,84.9,327.61824131012
169,0.0,312.0,10911.0,0.0,243.0,10287.0,87.27,328.07925343513
169,0.0,290.0,10826.0,0.0,253.0,10120.0,87.27,328.07925343513
169,0.0,257.0,10707.0,0.0,267.0,10060.0,87.27,328.07925343513
169,0.0,247.0,10626.0,0.0,278.0,9953.0,87.27,328.07925343513
169,0.0,258.0,10589.0,0.0,289.0,9862.0,84.6,332.18523859978
169,0.0,253.0,10526.0,0.0,292.0,9858.0,84.6,332.18523859978
169,0.0,260.0,10449.0,0.0,286.0,9795.0,84.6,332.18523859978
169,0.0,269.0,10393.0,0.0,279.0,9729.0,84.6,332.18523859978
169,0.0,262.0,10369.0,0.0,272.0,9686.0,86.6,330.01300692558
169,0.0,252.0,10341.0,0.0,266.0,9679.0,86.6,330.01300692558
169,0.0,207.0,10291.0,0.0,260.0,9672.0,86.6,330.01300692558
169,0.0,171.0,10227.0,0.0,253.0,9643.0,86.6,330.01300692558
169,0.0,149.0,10233.0,0.0,249.0,9663.0,94.9,305.15626072884
169,0.0,129.0,10235.0,0.0,243.0,9686.0,94.9,305.15626072884
169,0.0,117.0,10243.0,0.0,238.0,9700.0,94.9,305.15626072884
169,0.0,124.0,10252.0,0.0,234.0,9746.0,94.9,305.15626072884
169,0.0,127.0,10375.0,0.0,229.0,9810.0,117.44,272.51926064491
169,2.0,122.0,10355.0,5.0,224.0,9813.0,117.44,272.51926064491
169,6.0,119.0,10388.0,12.0,214.0,9814.0,117.44,272.51926064491
169,11.0,111.0,10451.0,18.0,207.0,9851.0,117.44,272.51926064491
169,19.0,107.0,10702.0,25.0,198.0,9921.0,115.89,236.98274791241
169,24.0,97.0,10881.0,95.0,189.0,9949.0,115.89,236.98274791241
169,33.0,94.0,11089.0,169.0,181.0,10061.0,115.89,236.98274791241
169,49.0,104.0,11313.0,243.0,174.0,10206.0,115.89,236.98274791241
169,64.0,111.0,11748.0,313.0,167.0,10336.0,90.0,191.74075126648
169,82.0,113.0,12077.0,401.0,163.0,10378.0,90.0,191.74075126648
169,96.0,105.0,12324.0,490.0,160.0,10489.0,90.0,191.74075126648
169,114.0,108.0,12634.0,579.0,159.0,10536.0,90.0,191.74075126648
